  workflow,    t_alloc,      #team, #ftrs_spec,     fuzzed,         co,   #exec_wf,  #exec_tdd,   #exec_co,  #exec_spc,  #exec_imp,  #exec_tng,  #exec_dbg,  #exec_rfg,   #fuzz_wf,  #fuzz_tdd,   #fuzz_co,  #fuzz_spc,  #fuzz_imp,  #fuzz_tng,  #fuzz_dbg,  #fuzz_rfg,  #fuzz_tot,  #lines_wf, #lines_tdd,  #lines_co, #lines_spc, #lines_imp, #lines_tng, #lines_dbg, #lines_rfg,    mtf_avg,        mtf,     t_used, #ftrs_impld,     #t_run
WaterfallD,        500,          3,    0 1 2 3, CTIDR     ,      0.010,         25,          0,        244,         96,         53,         19,         16,         16,          0,          0,         93,          0,         21,         12,          4,         14,        144,         16,          6,          8,          3,          5,          7,          4,          5,       8.00, [0, 0, 0, 1, 0, 2, 47, 0, 0, 0, 58, 0, 1, 0, 0, 0, 0, 0, 0, 86, 3, 0, 0, 0, 3],        461,       3.76,        115
WaterfallD,        500,          3,    0 1 2 3, CTIDR     ,      0.020,         25,          0,        291,         93,         59,         29,         15,         12,          0,          0,         65,          0,          3,          9,          5,          0,         82,         16,          6,          8,          3,          5,          7,          4,          5,      20.00, [0, 60, 2, 1, 0, 0, 0, 2, 0, 59, 0, 0, 0, 45, 1, 0, 0, 47, 184, 0, 0, 28, 1, 3, 71],        461,       3.56,        112
WaterfallD,        500,          3,    0 1 2 3, CTIDR     ,      0.050,         25,          0,        659,         99,         92,         82,         74,         73,          0,          0,         91,          0,          6,          7,         12,          2,        118,         16,          6,          8,          3,          5,          7,          4,          5,      69.00, [54, 146, 0, 47, 0, 2, 142, 138, 0, 12, 51, 81, 3, 139, 93, 56, 55, 44, 3, 1, 106, 259, 137, 119, 47],        227,       3.88,         90
WaterfallD,        500,          3,    0 1 2 3, CTIDR     ,      0.100,         25,          0,        786,         98,         92,         92,         80,         80,          0,          0,         13,          0,          0,          4,          0,          1,         18,         16,          6,          8,          3,          5,          7,          4,          5,      88.00, [53, 219, 167, 91, 93, 58, 57, 88, 97, 0, 54, 0, 23, 193, 33, 133, 51, 40, 71, 209, 149, 53, 80, 140, 48],        149,       3.92,        113
WaterfallD,        500,          3,    0 1 2 3, CTIDR     ,      0.200,         25,          0,        752,        100,         98,         87,         84,         84,          0,          0,         29,          0,          0,         10,          2,          0,         41,         16,          6,          8,          3,          5,          7,          4,          5,     115.00, [57, 138, 208, 72, 325, 1, 88, 137, 3, 264, 55, 171, 59, 72, 620, 3, 64, 92, 64, 112, 55, 43, 1, 145, 43],        110,       4.00,         87
WaterfallD,        500,          3,    0 1 2 3, CTIDR     ,      0.500,         25,          0,        847,        100,         99,         95,         95,         95,          0,          0,          9,          0,          0,          0,          4,          0,         13,         16,          6,          8,          3,          5,          7,          4,          5,      81.00, [124, 128, 32, 39, 3, 104, 202, 85, 24, 58, 92, 50, 32, 68, 28, 76, 67, 127, 31, 175, 172, 145, 24, 95, 48],         32,       3.96,         65
WaterfallD,        500,          3,    0 1 2 3, CTIDR     ,      1.000,         25,          0,        961,        100,        100,        100,        100,        100,          0,          0,          0,          0,          0,          0,          0,          3,          3,         16,          6,          8,          3,          5,          7,          4,          5,     128.00, [47, 86, 68, 34, 134, 54, 297, 87, 174, 134, 82, 45, 141, 99, 45, 70, 87, 39, 216, 314, 58, 415, 67, 66, 355],         13,       4.00,         82
WaterfallD,        500,          3,  0 1 2 3 4, CTIDR     ,      0.001,         25,          0,         79,         79,          0,          0,          0,          0,          0,          0,        281,          0,          0,          0,          0,          0,        281,         16,          6,          8,          3,          5,          7,          4,          5,       0.00, [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],        500,       1.76,         43
WaterfallD,        500,          3,  0 1 2 3 4, CTIDR     ,      0.002,         25,          0,         97,         90,          9,          0,          0,          0,          0,          0,        178,          0,         10,          0,          0,          0,        188,         16,          6,          8,          3,          5,          7,          4,          5,       0.00, [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],        500,       2.60,         54
WaterfallD,        500,          3,  0 1 2 3 4, CTIDR     ,      0.005,         25,          0,        141,        104,         26,          2,          0,          0,          0,          0,        112,          0,         14,          3,          0,          0,        129,         16,          6,          8,          3,          5,          7,          4,          5,       0.00, [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0],        500,       3.80,        141
WaterfallD,        500,          3,  0 1 2 3 4, CTIDR     ,      0.010,         25,          0,        280,        117,         74,         18,         13,          9,          0,          0,         93,          0,         37,          7,         14,          1,        152,         16,          6,          8,          3,          5,          7,          4,          5,       7.00, [1, 0, 0, 0, 1, 0, 2, 3, 1, 0, 72, 0, 0, 2, 3, 0, 0, 0, 108, 0, 1, 1, 1, 0, 0],        461,       4.48,        231
WaterfallD,        500,          3,  0 1 2 3 4, CTIDR     ,      0.020,         25,          0,        534,        124,        102,         72,         30,         27,          0,          0,        118,          0,          9,         28,          1,          2,        158,         16,          6,          8,          3,          5,          7,          4,          5,      35.00, [0, 77, 66, 64, 24, 2, 0, 0, 71, 107, 0, 41, 55, 0, 231, 1, 4, 4, 3, 0, 68, 23, 2, 22, 30],        480,       4.96,        377
WaterfallD,        500,          3,  0 1 2 3 4, CTIDR     ,      0.050,         25,          0,        818,        124,        111,         94,         69,         63,          0,          0,         63,          0,         14,          3,          9,          1,         90,         16,          6,          8,          3,          5,          7,          4,          5,      52.00, [33, 1, 47, 4, 74, 0, 40, 41, 24, 0, 293, 1, 31, 90, 43, 3, 99, 0, 42, 44, 93, 111, 99, 38, 68],        325,       4.96,       1045
WaterfallD,        500,          3,  0 1 2 3 4, CTIDR     ,      0.100,         25,          0,       1095,        124,        117,        112,        104,        103,          0,          0,         41,          0,         10,         18,          0,          5,         74,         16,          6,          8,          3,          5,          7,          4,          5,      71.00, [47, 5, 34, 47, 0, 125, 81, 103, 193, 122, 0, 4, 150, 61, 92, 2, 40, 96, 162, 96, 3, 92, 97, 42, 104],        169,       4.88,        178
